sample,sample_index,image_id,target_id,target_category_id,epsilon,cci_region,tp_region,switched,cci_selection_target,tp_selection_target,selection_target_delta,cci_selection_worst_margin,tp_selection_worst_margin,selection_feasible_count,selection_target_tie_count,selection_margin_tie_count,best_candidate_coverage,cci_pmax_pm,tp_pmax_pm,delta_pmax_pm,cci_pmax_agg,tp_pmax_agg,delta_pmax_agg,cci_eval_target,tp_eval_target,delta_eval_target,cci_bbox,tp_bbox,delta_bbox,cci_pm_fail,tp_pm_fail,cci_agg_fail,tp_agg_fail,cci_pmean_all_pm,tp_pmean_all_pm,cci_pmean_all_agg,tp_pmean_all_agg,cci_v_rate_agg,tp_v_rate_agg,cci_v_mass_agg,tp_v_mass_agg,cci_hidden_tail_debt,tp_hidden_tail_debt
16271,16271,496019,64,64,0.02,2,2,False,0.021926833,0.021926833,0.0,-0.5878874,-0.5878874,1,1,1,0.55,-0.523547,-0.523547,0.0,-0.49473041670740264,-0.49473041670740264,0.0,-0.11776471,-0.11776471,0.0,0.22857142857142856,0.22857142857142856,0.0,True,True,True,True,-0.050015744,-0.050015744,-0.05148257112711754,-0.05148257112711754,0.620253164556962,0.620253164556962,0.10646546493184,0.10646546493184,False,False
16272,16272,174690,1,1,0.02,2,2,False,0.30868712,0.30868712,0.0,-1.0777831,-1.0777831,1,1,1,0.85,-1.1250192,-1.1250192,0.0,-1.1444993437330981,-1.1444993437330981,0.0,0.29270124,0.29270124,0.0,0.0,0.0,0.0,True,True,True,True,0.040202513,0.040202513,0.04104268647550896,0.04104268647550896,0.34177215189873417,0.34177215189873417,0.057841302175825414,0.057841302175825414,False,False
16273,16273,236166,1,1,0.02,5,5,False,0.27757218,0.27757218,0.0,-0.6184932,-0.6184932,1,1,1,0.525,-0.80215627,-0.80215627,0.0,-0.8120345840931404,-0.8120345840931404,0.0,0.32664606,0.32664606,0.0,1.0,1.0,0.0,True,True,True,True,-0.07816601,-0.07816601,-0.07956156693360106,-0.07956156693360106,0.6708860759493671,0.6708860759493671,0.14668809587831563,0.14668809587831563,False,False
16274,16274,152120,4,4,0.02,2,4,True,0.0120372055,0.0066830725,-0.005354133,-1.234151,-0.25259572,2,1,1,0.6375,-1.2768186,-0.19979389,1.0770247,-1.2990843469797844,-0.19391429871622784,1.1051700482635565,-0.029449522,-0.05126491,-0.021815386,0.9534883720930233,0.21621621621621623,-0.7372721558768071,True,True,True,True,0.2481652,0.045169633,0.25306537041996313,0.046078045896789516,0.26582278481012656,0.2911392405063291,0.06643556503999441,0.020187230846933298,True,False
16275,16275,523212,63,63,0.02,7,7,False,0.751993,0.751993,0.0,0.8100658,0.8100658,1,1,1,1.0,0.7330003,0.7330003,0.0,0.7936987437724425,0.7936987437724425,0.0,0.66674614,0.66674614,0.0,0.8888888888888888,0.8888888888888888,0.0,False,False,False,False,1.3368508,1.3368508,1.3595729316479666,1.3595729316479666,0.0,0.0,0.0,0.0,False,False
16276,16276,212646,79,79,0.02,0,0,False,0.68006516,0.68006516,0.0,0.46570018,0.46570018,1,1,1,1.0,0.33961043,0.33961043,0.0,0.3440255890263551,0.3440255890263551,0.0,0.5664959,0.5664959,0.0,0.5333333333333333,0.5333333333333333,0.0,False,False,False,False,0.9038732,0.9038732,0.9198378227780766,0.9198378227780766,0.0,0.0,0.0,0.0,False,False
16277,16277,247285,28,28,0.02,0,0,False,4.801263,4.801263,0.0,3.50181,3.50181,1,1,1,1.0,3.3246524,3.3246524,0.0,3.4694599660609025,3.4694599660609025,0.0,4.2897778,4.2897778,0.0,1.0,1.0,0.0,False,False,False,False,4.6014113,4.6014113,4.7056769078818155,4.7056769078818155,0.0,0.0,0.0,0.0,False,False
16278,16278,334125,27,27,0.02,0,0,False,1.8103276,1.8103276,0.0,0.9018455,0.9018455,1,1,1,1.0,0.83201486,0.83201486,0.0,0.9281284522706186,0.9281284522706186,0.0,2.0021484,2.0021484,0.0,1.0,1.0,0.0,False,False,False,False,1.9609247,1.9609247,2.002456469096887,2.002456469096887,0.0,0.0,0.0,0.0,False,False
16279,16279,321674,65,65,0.02,6,6,False,1.620712,1.620712,0.0,1.1216078,1.1216078,1,1,1,1.0,1.0569485,1.0569485,0.0,1.0823380081560479,1.0823380081560479,0.0,1.6466408,1.6466408,0.0,1.0,1.0,0.0,False,False,False,False,1.7699465,1.7699465,1.802171901542767,1.802171901542767,0.0,0.0,0.0,0.0,False,False
16280,16280,457559,1,1,0.02,4,4,False,0.44555855,0.44555855,0.0,-0.36443406,-0.36443406,1,1,1,0.925,-0.27378044,-0.27378044,0.0,-0.22132650979118407,-0.22132650979118407,0.0,0.37904012,0.37904012,0.0,0.9545454545454546,0.9545454545454546,0.0,True,True,True,True,0.10641339,0.10641339,0.10838588780674502,0.10838588780674502,0.27848101265822783,0.27848101265822783,0.02382218985166497,0.02382218985166497,True,True
16281,16281,415020,75,75,0.02,4,4,False,1.5325451,1.5325451,0.0,-0.11539161,-0.11539161,1,1,1,0.9875,0.052974265,0.052974265,0.0,0.06777072376213411,0.06777072376213411,0.0,1.396537,1.396537,0.0,1.0,1.0,0.0,False,False,False,False,1.1585902,1.1585902,1.1926242177752433,1.1926242177752433,0.0,0.0,0.0,0.0,False,False
16282,16282,75118,5,5,0.02,5,5,False,0.36963806,0.36963806,0.0,-1.0233859,-1.0233859,1,1,1,0.9375,-1.2490447,-1.2490447,0.0,-1.2650655602153895,-1.2650655602153895,0.0,0.14187182,0.14187182,0.0,0.6451612903225806,0.6451612903225806,0.0,True,True,True,True,1.0382856,1.0382856,1.0597991726180493,1.0597991726180493,0.11392405063291139,0.11392405063291139,0.05767788306950762,0.05767788306950762,True,True
16283,16283,283858,1,1,0.02,1,1,False,0.5119765,0.5119765,0.0,-0.18808359,-0.18808359,1,1,1,0.8375,-0.14340693,-0.14340693,0.0,-0.10513513958011755,-0.10513513958011755,0.0,0.6846364,0.6846364,0.0,0.17777777777777778,0.17777777777777778,0.0,True,True,True,True,0.39679,0.39679,0.4043270197476784,0.4043270197476784,0.012658227848101266,0.012658227848101266,0.0013308245516470577,0.0013308245516470577,False,False
16284,16284,24693,7,7,0.02,5,5,False,2.6778302,2.6778302,0.0,1.2268393,1.2268393,1,1,1,1.0,0.6435213,0.6435213,0.0,0.643001036251551,0.643001036251551,0.0,2.0907125,2.0907125,0.0,1.0,1.0,0.0,False,False,False,False,2.658262,2.658262,2.7058045267945383,2.7058045267945383,0.0,0.0,0.0,0.0,False,False
16285,16285,36333,1,1,0.02,6,6,False,0.6159843,0.6159843,0.0,-0.18351406,-0.18351406,1,1,1,0.9375,-0.5422657,-0.5422657,0.0,-0.5123259497767663,-0.5123259497767663,0.0,0.027148047,0.027148047,0.0,1.0,1.0,0.0,True,True,True,True,0.1951971,0.1951971,0.1988781266467352,0.1988781266467352,0.25316455696202533,0.25316455696202533,0.050596588842101706,0.050596588842101706,True,True
16286,16286,245453,1,1,0.02,6,6,False,1.5838306,1.5838306,0.0,-0.40903223,-0.40903223,1,1,1,0.975,-0.62668043,-0.62668043,0.0,-0.638632102710118,-0.638632102710118,0.0,1.1538832,1.1538832,0.0,0.9230769230769231,0.9230769230769231,0.0,True,True,True,True,1.2084801,1.2084801,1.2314916058685599,1.2314916058685599,0.05063291139240506,0.05063291139240506,0.014720270809750292,0.014720270809750292,True,True
16287,16287,391837,4,4,0.02,5,5,False,3.8856475,3.8856475,0.0,3.2215946,3.2215946,1,1,1,1.0,2.837575,2.837575,0.0,3.074449734573189,3.074449734573189,0.0,3.7012777,3.7012777,0.0,0.9130434782608695,0.9130434782608695,0.0,False,False,False,False,4.2461925,4.2461925,4.324503158981991,4.324503158981991,0.0,0.0,0.0,0.0,False,False
16288,16288,557633,1,1,0.02,1,1,False,0.39636853,0.39636853,0.0,-0.76139617,-0.76139617,1,1,1,0.375,-0.737482,-0.737482,0.0,-0.7489693805219276,-0.7489693805219276,0.0,0.22057302,0.22057302,0.0,0.22580645161290322,0.22580645161290322,0.0,True,True,True,True,-0.05759972,-0.05759972,-0.058715949702669606,-0.058715949702669606,0.6455696202531646,0.6455696202531646,0.12395075963870743,0.12395075963870743,False,False
16289,16289,570714,1,1,0.02,0,0,False,0.35712177,0.35712177,0.0,-0.31188494,-0.31188494,1,1,1,0.925,-0.2869701,-0.2869701,0.0,-0.24766954057499171,-0.24766954057499171,0.0,0.1397322,0.1397322,0.0,1.0,1.0,0.0,True,True,True,True,0.33040535,0.33040535,0.3367205794947593,0.3367205794947593,0.10126582278481013,0.10126582278481013,0.015337794319326074,0.015337794319326074,True,True
16290,16290,426542,1,1,0.02,0,0,False,0.3887517,0.3887517,0.0,-0.88567585,-0.88567585,1,1,1,0.7625,-1.4908037,-1.4908037,0.0,-1.521194397670355,-1.521194397670355,0.0,0.1335493,0.1335493,0.0,0.88,0.88,0.0,True,True,True,True,-0.15410353,-0.15410353,-0.15677160855614566,-0.15677160855614566,0.6329113924050633,0.6329113924050633,0.2730583627699982,0.2730583627699982,False,False
16291,16291,580796,22,22,0.02,2,2,False,2.401067,2.401067,0.0,1.57092,1.57092,1,1,1,1.0,0.8123775,0.8123775,0.0,0.9452557814855661,0.9452557814855661,0.0,1.6399285,1.6399285,0.0,0.9393939393939394,0.9393939393939394,0.0,False,False,False,False,2.412308,2.412308,2.461539294379123,2.461539294379123,0.0,0.0,0.0,0.0,False,False
16292,16292,175244,8,8,0.02,4,4,False,0.862039,0.862039,0.0,0.36261743,0.36261743,1,1,1,1.0,0.16943604,0.16943604,0.0,0.21108195278376352,0.21108195278376352,0.0,0.6170743,0.6170743,0.0,0.96875,0.96875,0.0,False,False,False,False,0.6976966,0.6976966,0.7098672144641143,0.7098672144641143,0.0,0.0,0.0,0.0,False,False
16293,16293,64902,1,1,0.02,5,3,True,0.23463365,0.23365851,-0.0009751469,-1.210033,-0.28805912,2,1,1,0.8375,-1.0096107,-0.1579256,0.85168505,-1.0283511647618626,-0.14556845507431537,0.8827827096875472,0.25214028,0.032931313,-0.21920897,0.0,0.0,0.0,True,True,True,True,-0.032024805,0.36166704,-0.032700271161406225,0.36870624328301677,0.5822784810126582,0.0379746835443038,0.14765269646135343,0.003019795835671833,False,False
16294,16294,550372,7,7,0.02,0,0,False,0.51144207,0.51144207,0.0,-0.14407885,-0.14407885,1,1,1,0.8625,-0.24566422,-0.24566422,0.0,-0.23491626862420362,-0.23491626862420362,0.0,0.35732174,0.35732174,0.0,0.0,0.0,0.0,True,True,True,True,0.06941136,0.06941136,0.07024072037858381,0.07024072037858381,0.26582278481012656,0.26582278481012656,0.017314483693219414,0.017314483693219414,False,False
16295,16295,578031,59,59,0.02,2,2,False,3.0066395,3.0066395,0.0,0.07649851,0.07649851,1,1,1,1.0,0.63003707,0.63003707,0.0,0.6358197373444319,0.6358197373444319,0.0,2.8239193,2.8239193,0.0,1.0,1.0,0.0,False,False,False,False,2.9640625,2.9640625,3.0159849342560716,3.0159849342560716,0.0,0.0,0.0,0.0,False,False
16296,16296,130921,17,17,0.02,4,4,False,1.5808271,1.5808271,0.0,-1.4243935,-1.4243935,1,1,1,0.8125,-1.3308935,-1.3308935,0.0,-1.2393461863269306,-1.2393461863269306,0.0,1.0540191,1.0540191,0.0,0.24561403508771928,0.24561403508771928,0.0,True,True,True,True,0.8656301,0.8656301,0.8821068543107934,0.8821068543107934,0.11392405063291139,0.11392405063291139,0.05471711054985736,0.05471711054985736,False,False
16297,16297,194525,1,1,0.02,6,6,False,2.4130726,2.4130726,0.0,1.8760673,1.8760673,1,1,1,1.0,0.44623432,0.44623432,0.0,0.548864839166177,0.548864839166177,0.0,1.5885535,1.5885535,0.0,0.71875,0.71875,0.0,False,False,False,False,3.1705978,3.1705978,3.231272660837739,3.231272660837739,0.0,0.0,0.0,0.0,False,False
16298,16298,379659,73,73,0.02,5,5,False,1.2906221,1.2906221,0.0,0.444152,0.444152,1,1,1,1.0,0.34774002,0.34774002,0.0,0.4264461860913733,0.4264461860913733,0.0,0.99919575,0.99919575,0.0,0.34615384615384615,0.34615384615384615,0.0,False,False,False,False,0.85214424,0.85214424,0.867528375093393,0.867528375093393,0.0,0.0,0.0,0.0,False,False
16299,16299,393014,54,54,0.02,5,5,False,2.527243,2.527243,0.0,-1.1674426,-1.1674426,1,1,1,0.9875,-0.94366676,-0.94366676,0.0,-0.9645298291147704,-0.9645298291147704,0.0,2.5055285,2.5055285,0.0,1.0,1.0,0.0,True,True,True,True,2.967646,2.967646,3.0171191473267394,3.0171191473267394,0.012658227848101266,0.012658227848101266,0.01220923834322494,0.01220923834322494,True,True
16300,16300,48104,22,22,0.02,2,2,False,0.61784464,0.61784464,0.0,-1.0025015,-1.0025015,1,1,1,0.5375,-0.9471526,-0.9471526,0.0,-0.8768062055018537,-0.8768062055018537,0.0,0.31928766,0.31928766,0.0,0.4117647058823529,0.4117647058823529,0.0,True,True,True,True,0.081673406,0.081673406,0.08378114965333122,0.08378114965333122,0.35443037974683544,0.35443037974683544,0.08746772485402037,0.08746772485402037,False,False
16301,16301,380244,65,65,0.02,1,1,False,0.15955652,0.15955652,0.0,0.12687367,0.12687367,1,1,1,1.0,0.03232373,0.03232373,0.0,0.03296406879005867,0.03296406879005867,0.0,-0.043534856,-0.043534856,0.0,1.0,1.0,0.0,False,False,False,False,1.4948915,1.4948915,1.523205755276685,1.523205755276685,0.0,0.0,0.0,0.0,False,False
16302,16302,353536,67,67,0.02,1,1,False,1.9109287,1.9109287,0.0,-2.6257315,-2.6257315,1,1,1,0.9875,-1.65845,-1.65845,0.0,-1.7033080817144377,-1.7033080817144377,0.0,2.4730399,2.4730399,0.0,1.0,1.0,0.0,True,True,True,True,2.445985,2.445985,2.481016393854899,2.481016393854899,0.012658227848101266,0.012658227848101266,0.021560861793853643,0.021560861793853643,True,True
16303,16303,52066,7,7,0.02,7,7,False,0.4714237,0.4714237,0.0,-0.316962,-0.316962,1,1,1,0.425,-0.4909638,-0.4909638,0.0,-0.4712082124588209,-0.4712082124588209,0.0,0.4166292,0.4166292,0.0,0.11764705882352941,0.11764705882352941,0.0,True,True,True,True,-0.15129507,-0.15129507,-0.15486458978386114,-0.15486458978386114,0.8481012658227848,0.8481012658227848,0.16636927126792025,0.16636927126792025,False,False
16304,16304,138970,82,82,0.02,5,5,False,1.5666624,1.5666624,0.0,0.34705913,0.34705913,1,1,1,1.0,0.064124964,0.064124964,0.0,0.05969365905879109,0.05969365905879109,0.0,1.1337386,1.1337386,0.0,0.926829268292683,0.926829268292683,0.0,False,False,False,False,1.2880989,1.2880989,1.310867898911107,1.310867898911107,0.0,0.0,0.0,0.0,False,False
16305,16305,241882,1,1,0.02,7,7,False,0.12393441,0.12393441,0.0,0.2014617,0.2014617,1,1,1,1.0,-0.23539872,-0.23539872,0.0,-0.21535756806151796,-0.21535756806151796,0.0,-0.09084406,-0.09084406,0.0,0.75,0.75,0.0,True,True,True,True,0.7664938,0.7664938,0.781029435734791,0.781029435734791,0.02531645569620253,0.02531645569620253,0.0054219646371110805,0.0054219646371110805,True,True
16306,16306,401797,1,1,0.02,7,1,True,0.07843329,0.07753792,-0.0008953735,-0.3763867,-0.3199856,2,1,1,0.6375,-1.0815691,-0.24228309,0.83928597,-0.9417276045411189,-0.24663976206602622,0.6950878424750927,-0.22228797,0.10815201,0.33043998,1.0,0.34285714285714286,-0.6571428571428571,True,True,True,True,0.47316113,0.05058782,0.48235021537735673,0.05150701280659328,0.16455696202531644,0.26582278481012656,0.0474512727423197,0.021241172129202988,True,False
16307,16307,231325,86,86,0.02,3,3,False,0.33187008,0.33187008,0.0,-0.5790131,-0.5790131,1,1,1,0.4,-0.41491404,-0.41491404,0.0,-0.4070142160721731,-0.4070142160721731,0.0,0.46965042,0.46965042,0.0,0.1,0.1,0.0,True,True,True,True,0.088879764,0.088879764,0.0900372285810499,0.0900372285810499,0.31645569620253167,0.31645569620253167,0.028218031043091642,0.028218031043091642,False,False
16308,16308,463211,6,6,0.02,6,6,False,0.2787998,0.2787998,0.0,-0.7945082,-0.7945082,1,1,1,0.475,-0.8625385,-0.8625385,0.0,-0.8687552713343301,-0.8687552713343301,0.0,0.1824914,0.1824914,0.0,0.9333333333333333,0.9333333333333333,0.0,True,True,True,True,-0.17019664,-0.17019664,-0.17324133777444947,-0.17324133777444947,0.7088607594936709,0.7088607594936709,0.2203567986440989,0.2203567986440989,False,False
16309,16309,204137,1,1,0.02,3,3,False,0.027244214,0.027244214,0.0,-0.11689855,-0.11689855,1,1,1,0.3875,-0.07006565,-0.07006565,0.0,-0.07090487636078546,-0.07090487636078546,0.0,0.04465119,0.04465119,0.0,0.0,0.0,0.0,True,True,True,True,0.0074236854,0.0074236854,0.007549641302106148,0.007549641302106148,0.379746835443038,0.379746835443038,0.011135270734655353,0.011135270734655353,False,False
16310,16310,210832,1,1,0.02,5,5,False,0.7472999,0.7472999,0.0,-0.117448926,-0.117448926,1,1,1,0.9625,-0.5076837,-0.5076837,0.0,-0.47771958024918687,-0.47771958024918687,0.0,0.38084933,0.38084933,0.0,0.0,0.0,0.0,True,True,True,True,-0.024886101,-0.024886101,-0.025441885685511978,-0.025441885685511978,0.5949367088607594,0.5949367088607594,0.08707502695400142,0.08707502695400142,False,False
16311,16311,143221,22,22,0.02,2,2,False,4.8230915,4.8230915,0.0,3.3658385,3.3658385,1,1,1,1.0,2.5793612,2.5793612,0.0,3.0474535540614003,3.0474535540614003,0.0,4.16139,4.16139,0.0,1.0,1.0,0.0,False,False,False,False,5.376499,5.376499,5.487132952022954,5.487132952022954,0.0,0.0,0.0,0.0,False,False
16312,16312,185197,65,65,0.02,7,7,False,1.014663,1.014663,0.0,0.08449453,0.08449453,1,1,1,1.0,0.15126105,0.15126105,0.0,0.1844705467595178,0.1844705467595178,0.0,0.95796186,0.95796186,0.0,0.9545454545454546,0.9545454545454546,0.0,False,False,False,False,1.1052557,1.1052557,1.1257374582756552,1.1257374582756552,0.0,0.0,0.0,0.0,False,False
16313,16313,301724,2,2,0.02,1,1,False,5.3070693,5.3070693,0.0,1.6612813,1.6612813,1,1,1,1.0,1.6973777,1.6973777,0.0,1.7302108846408464,1.7302108846408464,0.0,5.161881,5.161881,0.0,0.9285714285714286,0.9285714285714286,0.0,False,False,False,False,5.505287,5.505287,5.608287679027762,5.608287679027762,0.0,0.0,0.0,0.0,False,False
16314,16314,208690,54,54,0.02,1,1,False,0.6400948,0.6400948,0.0,0.12589222,0.12589222,1,1,1,1.0,0.14637445,0.14637445,0.0,0.14741027803262863,0.14741027803262863,0.0,0.72504264,0.72504264,0.0,1.0,1.0,0.0,False,False,False,False,0.85848504,0.85848504,0.8728311458921467,0.8728311458921467,0.0,0.0,0.0,0.0,False,False
16315,16315,198448,1,1,0.02,4,4,False,0.11236393,0.11236393,0.0,-0.2349056,-0.2349056,1,1,1,0.65,-0.24208806,-0.24208806,0.0,-0.2191876619932485,-0.2191876619932485,0.0,0.12655535,0.12655535,0.0,0.2,0.2,0.0,True,True,True,True,0.08704545,0.08704545,0.08884763638374106,0.08884763638374106,0.3924050632911392,0.3924050632911392,0.03828936355439788,0.03828936355439788,False,False
16316,16316,365191,15,15,0.02,6,6,False,0.46799684,0.46799684,0.0,-0.17815828,-0.17815828,1,1,1,0.9625,-0.2522569,-0.2522569,0.0,-0.2563693444950685,-0.2563693444950685,0.0,0.25266868,0.25266868,0.0,0.5641025641025641,0.5641025641025641,0.0,True,True,True,True,0.4383371,0.4383371,0.44694074930849836,0.44694074930849836,0.05063291139240506,0.05063291139240506,0.00422150604558497,0.00422150604558497,True,True
16317,16317,3964,1,1,0.02,6,6,False,0.3133939,0.3133939,0.0,-0.68427247,-0.68427247,1,1,1,0.875,-0.58370465,-0.58370465,0.0,-0.5378634646146767,-0.5378634646146767,0.0,0.09476739,0.09476739,0.0,0.8,0.8,0.0,True,True,True,True,0.5080185,0.5080185,0.5177838994723678,0.5177838994723678,0.16455696202531644,0.16455696202531644,0.038400711407378746,0.038400711407378746,True,True
16318,16318,14713,63,63,0.02,1,1,False,1.7968246,1.7968246,0.0,0.90512395,0.90512395,1,1,1,1.0,0.78653353,0.78653353,0.0,0.7965880331153872,0.7965880331153872,0.0,1.46813,1.46813,0.0,0.7857142857142857,0.7857142857142857,0.0,False,False,False,False,1.4887079,1.4887079,1.510632219622956,1.510632219622956,0.0,0.0,0.0,0.0,False,False
16319,16319,132587,15,15,0.02,4,4,False,3.2860885,3.2860885,0.0,-0.5340421,-0.5340421,1,1,1,0.9875,-0.4167429,-0.4167429,0.0,-0.43283994024687944,-0.43283994024687944,0.0,2.9241028,2.9241028,0.0,1.0,1.0,0.0,True,True,True,True,3.1260843,3.1260843,3.189226312286968,3.189226312286968,0.012658227848101266,0.012658227848101266,0.005478986585403537,0.005478986585403537,True,True
16320,16320,505862,1,1,0.02,1,1,False,1.3512682,1.3512682,0.0,0.08684552,0.08684552,1,1,1,1.0,-0.10697961,-0.10697961,0.0,-0.03598982712029075,-0.03598982712029075,0.0,1.2955624,1.2955624,0.0,1.0,1.0,0.0,True,True,True,True,1.1804852,1.1804852,1.203090412459553,1.203090412459553,0.012658227848101266,0.012658227848101266,0.0004555674319024146,0.0004555674319024146,True,True
16321,16321,62790,19,19,0.02,2,2,False,5.029718,5.029718,0.0,4.5221925,4.5221925,1,1,1,1.0,4.1849284,4.1849284,0.0,4.248735017964169,4.248735017964169,0.0,4.633467,4.633467,0.0,0.918918918918919,0.918918918918919,0.0,False,False,False,False,6.633389,6.633389,6.744085792965729,6.744085792965729,0.0,0.0,0.0,0.0,False,False
16322,16322,255338,1,1,0.02,0,4,True,-0.004541886,-0.00953982,-0.004997934,-1.4396702,-0.23484597,3,1,1,0.4125,-1.5097775,-0.28305185,1.2267257,-1.5478663219380382,-0.28874947983644533,1.2591168421015928,-0.13807951,-0.10187241,0.036207102,0.0,0.0,0.0,True,True,True,True,0.044098374,-0.03930619,0.04495669836729252,-0.04000635390246399,0.4936708860759494,0.7215189873417721,0.18035422888922678,0.05352029452193795,False,False
16323,16323,196313,1,1,0.02,7,7,False,1.3162374,1.3162374,0.0,-1.7970347,-1.7970347,1,1,1,0.9625,-1.8160591,-1.8160591,0.0,-1.8183776028120988,-1.8183776028120988,0.0,0.6021647,0.6021647,0.0,1.0,1.0,0.0,True,True,True,True,0.45956656,0.45956656,0.46836406698350663,0.46836406698350663,0.17721518987341772,0.17721518987341772,0.0793090691757422,0.0793090691757422,True,True
16324,16324,445505,1,1,0.02,0,0,False,0.23887919,0.23887919,0.0,-0.32943296,-0.32943296,1,1,1,0.75,-0.40708807,-0.40708807,0.0,-0.40528809388740866,-0.40528809388740866,0.0,0.2768714,0.2768714,0.0,0.2222222222222222,0.2222222222222222,0.0,True,True,True,True,-0.02447305,-0.02447305,-0.0250064634986511,-0.0250064634986511,0.5443037974683544,0.5443037974683544,0.07681379626795021,0.07681379626795021,False,False
16325,16325,292435,15,15,0.02,0,0,False,0.017393818,0.017393818,0.0,-0.542434,-0.542434,1,1,1,0.2625,-0.5361994,-0.5361994,0.0,-0.517777580695998,-0.517777580695998,0.0,-0.014833435,-0.014833435,0.0,0.043478260869565216,0.043478260869565216,0.0,True,True,True,True,-0.15174174,-0.15174174,-0.1545947872220459,-0.1545947872220459,0.8734177215189873,0.8734177215189873,0.17236664653125336,0.17236664653125336,False,False
16326,16326,18193,1,1,0.02,0,0,False,0.15970136,0.15970136,0.0,-0.16668676,-0.16668676,1,1,1,0.775,-0.064510554,-0.064510554,0.0,-0.05221884495517752,-0.05221884495517752,0.0,0.10710154,0.10710154,0.0,0.2727272727272727,0.2727272727272727,0.0,True,True,True,True,0.0945853,0.0945853,0.09639663582252066,0.09639663582252066,0.08860759493670886,0.08860759493670886,0.002516014682035497,0.002516014682035497,False,False
16327,16327,675,17,17,0.02,6,6,False,0.64013666,0.64013666,0.0,-1.6640143,-1.6640143,1,1,1,0.9375,-2.4047923,-2.4047923,0.0,-2.4542566637903227,-2.4542566637903227,0.0,-0.41842452,-0.41842452,0.0,0.9666666666666667,0.9666666666666667,0.0,True,True,True,True,0.44650063,0.44650063,0.4551493301295067,0.4551493301295067,0.34177215189873417,0.34177215189873417,0.19771612178513304,0.19771612178513304,True,True
